41.20524719,-96.01234577,25 cent wings on Tuesday. Best in town,NULL,https://is1.4sqi.net/pix/3jQ2McfVwqZy4ktGGbEqAn-xQgCnZxzRlEBfXHVjpOA.jpg,4adb6694f964a520012721e3," ""MILT'S GOLF CENTER INC."""
41.20527417,-95.99578925,What's good?   Everything!!!!!,NULL,NULL,4c7967dea8683704a27f104d," ""FRANK'S FOOD STORE"""
41.20527417,-96.02042168,NULL,NULL,NULL,4f621db8e4b0b984be3bcf6d," ""FUN PLEX (seasonal)"""
41.20527417,-96.02043967,NULL,NULL,NULL,4f621db8e4b0b984be3bcf6d,"  ""WINCHESTER BAR"""
41.20528043,-96.13485745,Rough Saturday night? Stop in to see me for the best blody marys in town!!! Ill be here til 530!!,NULL,https://is1.4sqi.net/pix/57K9jBoHjWT661zkZq7OfresgWpFYgQekhqLSyh_u0s.jpg,4bec702e75b2c9b6a27b438d," ""GODFATHER'S PIZZA"""
41.20528842,-96.06444335,Quick service,NULL,https://is1.4sqi.net/pix/P15PK4VMVOTEG3PSSFQLGX3SKZSIBONKRS1DXXKASPBYXNNI.jpg,4e0ce8791fc7315b7431ba26," ""ROSE GARDEN"""
41.20528972,-96.06461892,then why are you mayor here? maybe dont show up right at close. they have to clean up sometime.,NULL,NULL,4ecfae106c2510ace007b48f,"  ""ROMAN COIN PIZZA"""
41.20528972,-96.06461892,then why are you mayor here? maybe dont show up right at close. they have to clean up sometime.,NULL,NULL,4ecfae106c2510ace007b48f," ""VARSITY SPORTS CAFÉ"""
41.20529129,-96.05638116,Only school in area with a year round program.  It works!,NULL,NULL,4bc74d1f14d795216c1a67e9," ""MOCKINGBIRD SCHOOL"""
41.20529129,-96.06055968,Toasted BLT on 9 grain honey oat is the shiat!,http://www.allmenus.com/ne/omaha/129572-subway/,NULL,4c0007f637850f47c09a973f," ""SUBWAY"""
41.20529215,-96.08356308,Get the prime rib and peppercorn the ultimate turkey club or turkey bacon guac,http://www.allmenus.com/ne/omaha/115883-quiznos-sub/,https://is1.4sqi.net/pix/G1F2HAQCYHZDMWOGP3JBH4GBFXB3VLIWGFC2TZAU4EFFNW21.jpg,4c07f267330fb713e9bb158b,"  ""KURRY EXPRESS"""
41.20529215,-96.08356308,Get the prime rib and peppercorn the ultimate turkey club or turkey bacon guac,http://www.allmenus.com/ne/omaha/115883-quiznos-sub/,https://is1.4sqi.net/pix/G1F2HAQCYHZDMWOGP3JBH4GBFXB3VLIWGFC2TZAU4EFFNW21.jpg,4c07f267330fb713e9bb158b," ""LATINO RESTAURANT"""
41.20530115,-96.08082015,The burgers here are burnt and dry. Ew.,http://www.allmenus.com/ne/omaha/194417-mcdonalds/,NULL,4b1a9ee0f964a5209fed23e3," ""MCDONALD'S"""
41.20531913,-95.98810904,Steph is the best bartender in this place! Absolutely love her!,NULL,NULL,4c1713f5cd4bc9b62b704feb," ""SNACK ATTACK"""
41.20532813,-96.04369613,It's a franchised location not corporate so don't expect any Foursquare promotion participation--or any frills at all. Oh well.,http://www.allmenus.com/ne/omaha/67158-pizza-hut/,https://is0.4sqi.net/pix/T1OBWPUYIEDS2LYG5DJO0CXLOUK34GFRDFOWUYRUK22LFOZT.jpg,4c5f669b048b952130762978," ""PIZZA HUT 011015-035"""
41.20532813,-96.04395694,Vegas Bombs for 4.50 - cheaper than most and spoon good.,NULL,NULL,4e44a9dcfa76eeb2dac712db," ""DON & MILLIE'S"""
41.20532813,-96.04501814,Great for group fitness but otherwise not impressed. No real room for stretching and the track is really small & inconvenietly located.,NULL,NULL,4b5758e7f964a520c43228e3," ""PRAIRIE LIFE CENTER"""
41.20533712,-96.06340927,Don't go to Hy Vee on 96th and Q and expect a free 2 liter of Pepsi as the special shows when you check in.,NULL,https://is1.4sqi.net/pix/4DUHv9ugIewyqbJ_vbZ47vowUtC-TAjdSk6UGvQ_CsY.jpg,4b0a46c9f964a520ec2223e3," ""HY-VEE FOOD #6"""
41.20534611,-96.0648302,then why are you mayor here? maybe dont show up right at close. they have to clean up sometime.,NULL,NULL,4ecfae106c2510ace007b48f," ""PAPA JOHN'S PIZZA"""
41.20534611,-96.08028955,The burgers here are burnt and dry. Ew.,http://www.allmenus.com/ne/omaha/194417-mcdonalds/,NULL,4b1a9ee0f964a5209fed23e3," ""RUNZA DRIVE INN"""
41.20534611,-96.136722,NULL,NULL,NULL,4ad4f298f964a5208aff20e3," ""SUBWAY"""
41.2053641,-96.0798219,This is by far the best Jimmy Johns I've been to in Omaha. Always friendly staff no weird hours. Another location is closer to home but I still come here.,NULL,https://is1.4sqi.net/pix/feYvyBkhddtmfAVHoTwYzydGlwXwFZ0_E3DEvjcjQdM.jpg,4b60d43df964a52008fc29e3," ""SEAN O'CASEY'S"""
41.20536464,-95.95596877,It's connected to the connector building so easy!,NULL,https://is0.4sqi.net/pix/BGG4KHNBP2UNNBXLZD5Z0WJQF5YVX2R5VWI0S5X343DI5PXA.jpg,4bad34e2f964a5201b393be3," ""STEPHEN CENTER (THE)"""
41.20537265,-95.98789606,Steph is the best bartender in this place! Absolutely love her!,NULL,NULL,4c1713f5cd4bc9b62b704feb," ""HOMESTEAD CAFÉ"""
41.20538209,-96.14602999,Forget about your day come to premiercombatcenter.com get in shape learn mixed martial arts or lift. Week free passes at front desk try it,NULL,https://is1.4sqi.net/pix/vwCKAdKIkIOu2oB1M2lZHjuuPPBA1xvTklWn-DeT6lY.jpg,4c3ba8191a1cd13a4ebdb60d," ""MILLARD SOUTH HIGH 9-10"""
41.20538295,-96.04331568,It's a franchised location not corporate so don't expect any Foursquare promotion participation--or any frills at all. Oh well.,http://www.allmenus.com/ne/omaha/67158-pizza-hut/,https://is0.4sqi.net/pix/T1OBWPUYIEDS2LYG5DJO0CXLOUK34GFRDFOWUYRUK22LFOZT.jpg,4c5f669b048b952130762978," ""MACKY D'S LOUNGE"""
41.20539108,-95.96958301,NULL,NULL,NULL,4dd4222be4cd1c4babb33de9," ""VARIEDADES SALVADORENA"""
41.20539108,-95.97073414,Best down home bar in town. Bartenders/owners are amazing!,NULL,https://is0.4sqi.net/pix/FNCP20T4X4R5IEMXTDTEUUICY3QIXKNOK2LMVRCWPBCK4FDO.jpg,4caf57edb4b0a35ddb3a40ce," ""LITTLE POLONIA BAR"""
41.20539108,-95.97130071,Best down home bar in town. Bartenders/owners are amazing!,NULL,https://is0.4sqi.net/pix/FNCP20T4X4R5IEMXTDTEUUICY3QIXKNOK2LMVRCWPBCK4FDO.jpg,4caf57edb4b0a35ddb3a40ce," ""HALAL GROCERY INC"""
41.20539108,-95.97162447,Best down home bar in town. Bartenders/owners are amazing!,NULL,https://is0.4sqi.net/pix/FNCP20T4X4R5IEMXTDTEUUICY3QIXKNOK2LMVRCWPBCK4FDO.jpg,4caf57edb4b0a35ddb3a40ce," ""EL PARAISO"""
